CustomerID,FullName,Gender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
C01749,Keerthana Nathan,Female,30,Kallakurichi,Tamil Nadu,Bronze,2025-05-26,Accessories,Handloom,Budget,622,420
C01750,Keerthana Prasad,Female,65,Thanjavur,Tamil Nadu,Bronze,2025-05-14,Women,Linen,Standard,676,432
C01751,Karthik Krishnan,Male,33,Trichy,Tamil Nadu,Bronze,2023-06-24,Men,Linen,Budget,567,1122
C01752,Keerthana Murugan,Female,65,Madurai,Tamil Nadu,Gold,2024-03-01,Women,Polyester,Budget,5378,871
C01753,Pavithra Kumar,Female,33,Karur,Tamil Nadu,Bronze,2024-07-06,Kids,Silk,Budget,260,744
C01754,Saravanan Devi,Male,29,Coimbatore,Tamil Nadu,Silver,2024-03-16,Men,Silk,Budget,1589,856
C01755,Lakshmi Raman,Female,22,Villupuram,Tamil Nadu,Bronze,2025-02-15,Women,Cotton,Budget,890,520
C01756,Meena Devi,Female,28,Chennai,Tamil Nadu,Bronze,2024-09-22,Kids,Polyester,Premium,605,666
C01757,Ramesh Krishnan,Male,42,Villupuram,Tamil Nadu,Silver,2023-07-11,Men,Linen,Premium,1180,1105
C01758,Manoj Murugan,Male,24,Coimbatore,Tamil Nadu,Bronze,2025-07-14,Men,Handloom,Standard,196,371
C01759,Nithya Prasad,Female,58,Erode,Tamil Nadu,Silver,2025-01-29,Women,Cotton,Standard,1335,537
C01760,Divya Raj,Female,52,Chennai,Tamil Nadu,Silver,2023-05-14,Women,Silk,Standard,1514,1163
C01761,Deepika Murugan,Female,53,Hosur,Tamil Nadu,Silver,2025-05-05,Accessories,Cotton,Budget,1338,441
C01762,Manoj Nathan,Male,56,Kallakurichi,Tamil Nadu,Bronze,2024-01-25,Men,Cotton,Budget,981,907
C01763,Priya Shankar,Female,25,Thanjavur,Tamil Nadu,Silver,2025-10-08,Women,Silk,Premium,2699,285
C01764,Suresh Reddy,Male,49,Tirunelveli,Tamil Nadu,Silver,2024-03-09,Men,Silk,Premium,2268,863
C01765,Anitha Raj,Female,41,Hosur,Tamil Nadu,Bronze,2023-04-08,Kids,Handloom,Standard,512,1199
C01766,Karthik Mohan,Male,38,Kanchipuram,Tamil Nadu,Silver,2023-12-16,Men,Polyester,Standard,2443,947
C01767,Ramesh Vel,Male,18,Tiruppur,Tamil Nadu,Silver,2025-02-04,Men,Cotton,Budget,2222,531
C01768,Lakshmi Raman,Female,58,Thanjavur,Tamil Nadu,Bronze,2023-10-19,Women,Silk,Standard,468,1005
C01769,Nithya Murugan,Female,38,Vellore,Tamil Nadu,Bronze,2025-09-02,Women,Cotton,Budget,501,321
C01770,Swathi Raman,Female,18,Chennai,Tamil Nadu,Bronze,2023-09-24,Women,Polyester,Standard,466,1030
C01771,Ajith Prasad,Male,24,Thanjavur,Tamil Nadu,Bronze,2025-01-13,Home & Lifestyle,Polyester,Standard,196,553
C01772,Pavithra Raj,Female,39,Karur,Tamil Nadu,Bronze,2025-11-21,Accessories,Silk,Budget,26,241
C01773,Manoj Raman,Male,23,Madurai,Tamil Nadu,Bronze,2024-07-08,Men,Cotton,Standard,991,742
C01774,Pavithra Iyer,Female,50,Villupuram,Tamil Nadu,Bronze,2025-12-18,Kids,Cotton,Premium,354,214
C01775,Karthik Nathan,Male,45,Coimbatore,Tamil Nadu,Gold,2023-01-15,Men,Handloom,Luxury,3678,1282
C01776,Kavya Raman,Female,24,Chennai,Tamil Nadu,Bronze,2024-02-01,Kids,Cotton,Premium,66,900
C01777,Manoj Mohan,Male,32,Tirunelveli,Tamil Nadu,Bronze,2023-04-21,Men,Handloom,Budget,828,1186
C01778,Deepika Shankar,Female,44,Tiruppur,Tamil Nadu,Silver,2024-05-19,Home & Lifestyle,Cotton,Budget,2157,792
C01779,Karthik Krishnan,Male,47,Tiruppur,Tamil Nadu,Silver,2024-01-12,Men,Linen,Luxury,2285,920
C01780,Naveen Prasad,Male,44,Salem,Tamil Nadu,Bronze,2023-08-28,Home & Lifestyle,Linen,Budget,272,1057
C01781,Ajith Devi,Male,47,Salem,Tamil Nadu,Silver,2024-06-26,Men,Polyester,Standard,1544,754
C01782,Vijay Mohan,Male,45,Coimbatore,Tamil Nadu,Silver,2023-04-13,Men,Silk,Standard,1712,1194
C01783,Rahul Krishnan,Male,53,Trichy,Tamil Nadu,Bronze,2023-09-21,Men,Cotton,Budget,265,1033
C01784,Suresh Selvi,Male,28,Tiruppur,Tamil Nadu,Bronze,2023-04-17,Men,Handloom,Budget,146,1190
C01785,Rahul Mohan,Male,34,Villupuram,Tamil Nadu,Platinum,2023-06-17,Home & Lifestyle,Linen,Standard,10375,1129
C01786,Gokul Raman,Male,53,Vellore,Tamil Nadu,Platinum,2023-05-08,Men,Cotton,Budget,14695,1169
C01787,Deepika Kumar,Female,28,Madurai,Tamil Nadu,Gold,2025-02-03,Home & Lifestyle,Linen,Standard,6415,532
C01788,Gokul Devi,Male,62,Coimbatore,Tamil Nadu,Bronze,2025-07-18,Men,Cotton,Budget,122,367
C01789,Anitha Iyer,Female,57,Tiruppur,Tamil Nadu,Bronze,2023-08-19,Women,Cotton,Premium,961,1066
C01790,Keerthana Raman,Female,45,Kallakurichi,Tamil Nadu,Platinum,2023-09-07,Women,Polyester,Standard,13492,1047
C01791,Pavithra Krishnan,Female,48,Chennai,Tamil Nadu,Bronze,2024-11-11,Women,Handloom,Standard,525,616
C01792,Ajith Nathan,Male,36,Erode,Tamil Nadu,Gold,2024-05-04,Home & Lifestyle,Cotton,Budget,3103,807
C01793,Swathi Shankar,Female,18,Hosur,Tamil Nadu,Gold,2025-04-07,Women,Cotton,Standard,6194,469
C01794,Keerthana Shankar,Female,34,Trichy,Tamil Nadu,Bronze,2025-04-11,Women,Cotton,Budget,643,465
C01795,Harini Nathan,Female,59,Kanchipuram,Tamil Nadu,Bronze,2025-10-17,Women,Polyester,Budget,95,276
C01796,Hari Prasad,Male,32,Villupuram,Tamil Nadu,Silver,2025-05-04,Men,Handloom,Standard,2210,442
C01797,Divya Selvi,Female,60,Tiruppur,Tamil Nadu,Bronze,2024-04-01,Women,Polyester,Standard,14,840
C01798,Lakshmi Reddy,Female,34,Salem,Tamil Nadu,Silver,2025-01-10,Women,Handloom,Budget,1394,556
C01799,Gokul Devi,Male,31,Vellore,Tamil Nadu,Silver,2025-05-08,Men,Handloom,Premium,2025,438
C01800,Manoj Nathan,Male,32,Coimbatore,Tamil Nadu,Bronze,2024-03-11,Men,Cotton,Standard,419,861
C01801,Swathi Shankar,Female,25,Tirunelveli,Tamil Nadu,Gold,2024-09-15,Home & Lifestyle,Polyester,Luxury,6670,673
C01802,Swathi Kumar,Female,27,Madurai,Tamil Nadu,Bronze,2024-04-05,Kids,Cotton,Budget,559,836
C01803,Manoj Prasad,Male,49,Hosur,Tamil Nadu,Bronze,2025-02-28,Men,Handloom,Standard,940,507
C01804,Keerthana Raj,Female,31,Kanchipuram,Tamil Nadu,Bronze,2024-05-29,Women,Handloom,Budget,852,782
C01805,Dinesh Iyer,Male,19,Chennai,Tamil Nadu,Bronze,2024-12-14,Men,Linen,Budget,511,583
C01806,Meena Kumar,Female,20,Coimbatore,Tamil Nadu,Bronze,2025-08-09,Women,Cotton,Budget,523,345
C01807,Manoj Krishnan,Male,46,Tiruppur,Tamil Nadu,Silver,2025-07-03,Men,Linen,Budget,2391,382
C01808,Suresh Raman,Male,34,Erode,Tamil Nadu,Bronze,2025-09-22,Men,Handloom,Standard,933,301
C01809,Deepika Raman,Female,47,Villupuram,Tamil Nadu,Bronze,2025-01-04,Women,Linen,Premium,339,562
C01810,Ajith Prasad,Male,58,Villupuram,Tamil Nadu,Bronze,2025-06-20,Men,Linen,Budget,117,395
C01811,Deepika Selvi,Female,29,Trichy,Tamil Nadu,Bronze,2023-12-26,Women,Cotton,Standard,990,937
C01812,Ajith Prasad,Male,48,Trichy,Tamil Nadu,Silver,2023-05-29,Men,Cotton,Budget,1019,1148
C01813,Nithya Reddy,Female,64,Hosur,Tamil Nadu,Silver,2023-10-14,Women,Handloom,Standard,1463,1010
C01814,Deepika Mohan,Female,30,Karur,Tamil Nadu,Silver,2025-06-15,Women,Silk,Standard,1091,400
C01815,Karthik Raman,Male,53,Coimbatore,Tamil Nadu,Silver,2025-10-28,Men,Linen,Standard,2219,265
C01816,Gokul Shankar,Male,63,Chennai,Tamil Nadu,Gold,2025-07-23,Accessories,Linen,Budget,6738,362
C01817,Swathi Krishnan,Female,63,Tirunelveli,Tamil Nadu,Gold,2024-05-06,Kids,Silk,Budget,5353,805
C01818,Kavya Raj,Female,65,Kanchipuram,Tamil Nadu,Bronze,2025-06-15,Women,Linen,Premium,77,400
C01819,Anitha Selvi,Female,55,Tiruppur,Tamil Nadu,Bronze,2025-08-11,Women,Cotton,Standard,637,343
C01820,Hari Devi,Male,57,Karur,Tamil Nadu,Silver,2024-05-24,Men,Linen,Standard,1511,787
C01821,Karthik Vel,Male,64,Salem,Tamil Nadu,Silver,2024-07-26,Men,Polyester,Premium,2986,724
C01822,Vijay Krishnan,Male,50,Salem,Tamil Nadu,Gold,2025-07-05,Men,Linen,Premium,6704,380
C01823,Divya Iyer,Female,29,Kallakurichi,Tamil Nadu,Bronze,2024-12-21,Women,Polyester,Standard,965,576
C01824,Karthik Selvi,Male,22,Salem,Tamil Nadu,Bronze,2024-05-28,Men,Linen,Standard,281,783
C01825,Meena Kumar,Female,56,Karur,Tamil Nadu,Bronze,2023-09-11,Women,Silk,Premium,190,1043
C01826,Kishore Raj,Male,36,Tirunelveli,Tamil Nadu,Bronze,2025-07-28,Home & Lifestyle,Cotton,Budget,955,357
C01827,Kavya Babu,Female,32,Madurai,Tamil Nadu,Bronze,2024-06-14,Home & Lifestyle,Handloom,Standard,40,766
C01828,Arun Selvi,Male,56,Thanjavur,Tamil Nadu,Silver,2023-10-15,Men,Polyester,Budget,2506,1009
C01829,Gokul Nathan,Male,48,Thanjavur,Tamil Nadu,Bronze,2025-05-20,Men,Handloom,Budget,556,426
C01830,Hari Babu,Male,55,Hosur,Tamil Nadu,Silver,2023-09-04,Men,Handloom,Premium,1356,1050
C01831,Rahul Selvi,Male,26,Coimbatore,Tamil Nadu,Bronze,2025-08-09,Men,Cotton,Premium,227,345
C01832,Pavithra Kumar,Female,19,Erode,Tamil Nadu,Bronze,2025-06-20,Women,Handloom,Standard,119,395
C01833,Saravanan Babu,Male,58,Hosur,Tamil Nadu,Bronze,2024-04-26,Men,Silk,Premium,459,815
C01834,Revathi Murugan,Female,31,Tiruppur,Tamil Nadu,Silver,2025-12-07,Kids,Handloom,Standard,1723,225
C01835,Ajith Vel,Male,28,Erode,Tamil Nadu,Gold,2024-06-21,Men,Linen,Premium,6663,759
C01836,Sowmya Vel,Female,39,Tiruppur,Tamil Nadu,Platinum,2023-05-01,Accessories,Silk,Budget,8093,1176
C01837,Ajith Reddy,Male,59,Trichy,Tamil Nadu,Bronze,2024-02-11,Home & Lifestyle,Linen,Standard,718,890
C01838,Saravanan Babu,Male,44,Chennai,Tamil Nadu,Bronze,2023-06-14,Men,Handloom,Budget,867,1132
C01839,Priya Raj,Female,20,Salem,Tamil Nadu,Bronze,2023-01-14,Kids,Silk,Standard,505,1283
C01840,Arun Nathan,Male,34,Thanjavur,Tamil Nadu,Bronze,2025-12-17,Men,Linen,Budget,642,215
C01841,Pavithra Raman,Female,26,Thanjavur,Tamil Nadu,Bronze,2025-08-08,Women,Linen,Budget,936,346
C01842,Vijay Babu,Male,22,Thanjavur,Tamil Nadu,Bronze,2023-08-22,Men,Linen,Budget,69,1063
C01843,Keerthana Murugan,Female,39,Coimbatore,Tamil Nadu,Platinum,2023-07-18,Women,Linen,Budget,8378,1098
C01844,Karthik Vel,Male,37,Villupuram,Tamil Nadu,Platinum,2025-04-22,Men,Linen,Budget,10792,454
C01845,Swathi Reddy,Female,52,Madurai,Tamil Nadu,Bronze,2024-09-08,Women,Linen,Luxury,800,680
C01846,Aishwarya Kumar,Female,42,Vellore,Tamil Nadu,Silver,2023-08-21,Women,Handloom,Budget,1975,1064
C01847,Naveen Raman,Male,57,Kanchipuram,Tamil Nadu,Silver,2025-10-18,Men,Handloom,Budget,1088,275
C01848,Priya Selvi,Female,48,Madurai,Tamil Nadu,Bronze,2023-01-02,Home & Lifestyle,Silk,Standard,291,1295
C01849,Meena Babu,Female,61,Hosur,Tamil Nadu,Bronze,2023-09-03,Women,Polyester,Budget,159,1051
C01850,Pavithra Kumar,Female,36,Trichy,Tamil Nadu,Bronze,2025-08-29,Kids,Linen,Standard,733,325
C01851,Meena Iyer,Female,21,Chennai,Tamil Nadu,Gold,2023-11-10,Women,Handloom,Standard,5443,983
C01852,Rahul Shankar,Male,47,Tiruppur,Tamil Nadu,Gold,2023-12-09,Men,Handloom,Budget,4123,954
C01853,Harini Babu,Female,60,Villupuram,Tamil Nadu,Bronze,2025-10-09,Home & Lifestyle,Cotton,Standard,277,284
C01854,Swathi Krishnan,Female,36,Karur,Tamil Nadu,Bronze,2023-06-30,Home & Lifestyle,Linen,Budget,331,1116
C01855,Keerthana Raj,Female,21,Chennai,Tamil Nadu,Silver,2025-01-14,Women,Linen,Standard,1306,552
C01856,Priya Raj,Female,19,Madurai,Tamil Nadu,Silver,2023-06-11,Women,Cotton,Budget,1690,1135
C01857,Saravanan Reddy,Male,40,Tirunelveli,Tamil Nadu,Silver,2024-01-11,Men,Handloom,Standard,2007,921
C01858,Lakshmi Raj,Female,57,Coimbatore,Tamil Nadu,Silver,2023-09-21,Women,Handloom,Luxury,2843,1033
C01859,Sowmya Babu,Female,31,Erode,Tamil Nadu,Silver,2024-11-16,Accessories,Silk,Standard,1178,611
C01860,Karthik Krishnan,Male,36,Vellore,Tamil Nadu,Bronze,2025-06-15,Men,Cotton,Budget,733,400
C01861,Ajith Shankar,Male,65,Salem,Tamil Nadu,Gold,2023-06-07,Men,Linen,Budget,6190,1139
C01862,Deepika Krishnan,Female,31,Kanchipuram,Tamil Nadu,Bronze,2024-04-26,Women,Polyester,Luxury,522,815
C01863,Karthik Kumar,Male,32,Coimbatore,Tamil Nadu,Gold,2023-01-05,Men,Cotton,Budget,3753,1292
C01864,Praveen Raj,Male,58,Thanjavur,Tamil Nadu,Bronze,2024-03-27,Men,Cotton,Standard,828,845
C01865,Rahul Selvi,Male,61,Salem,Tamil Nadu,Gold,2023-11-09,Men,Linen,Budget,5266,984
C01866,Gokul Raj,Male,24,Madurai,Tamil Nadu,Silver,2024-05-25,Men,Polyester,Luxury,2132,786
C01867,Ramesh Mohan,Male,48,Kanchipuram,Tamil Nadu,Bronze,2024-11-07,Men,Handloom,Standard,253,620
C01868,Hari Babu,Male,53,Coimbatore,Tamil Nadu,Platinum,2023-03-14,Accessories,Polyester,Budget,13494,1224
C01869,Lakshmi Selvi,Female,47,Karur,Tamil Nadu,Gold,2025-07-13,Women,Linen,Budget,4496,372
C01870,Harini Kumar,Female,55,Madurai,Tamil Nadu,Bronze,2024-06-18,Accessories,Polyester,Standard,499,762
C01871,Keerthana Nathan,Female,56,Vellore,Tamil Nadu,Bronze,2025-09-27,Women,Handloom,Budget,373,296
C01872,Aishwarya Babu,Female,22,Vellore,Tamil Nadu,Silver,2025-12-29,Accessories,Polyester,Budget,1188,203
C01873,Revathi Prasad,Female,42,Erode,Tamil Nadu,Gold,2023-11-19,Kids,Cotton,Budget,5480,974
C01874,Saravanan Shankar,Male,51,Karur,Tamil Nadu,Bronze,2025-10-28,Men,Polyester,Premium,296,265
C01875,Harini Prasad,Female,34,Tirunelveli,Tamil Nadu,Bronze,2023-07-24,Women,Polyester,Premium,378,1092
C01876,Sowmya Kumar,Female,36,Vellore,Tamil Nadu,Bronze,2025-04-08,Women,Polyester,Luxury,389,468
C01877,Lakshmi Babu,Female,21,Chennai,Tamil Nadu,Bronze,2023-07-10,Women,Polyester,Standard,616,1106
C01878,Kishore Raj,Male,44,Chennai,Tamil Nadu,Bronze,2023-08-07,Men,Cotton,Standard,350,1078
C01879,Meena Shankar,Female,18,Madurai,Tamil Nadu,Bronze,2025-11-30,Women,Cotton,Budget,147,232
C01880,Divya Raj,Female,29,Karur,Tamil Nadu,Gold,2025-08-11,Women,Cotton,Standard,3991,343
C01881,Manoj Selvi,Male,36,Hosur,Tamil Nadu,Silver,2024-03-26,Men,Silk,Premium,1494,846
C01882,Naveen Mohan,Male,62,Kanchipuram,Tamil Nadu,Bronze,2023-03-15,Men,Silk,Standard,37,1223
C01883,Swathi Prasad,Female,52,Karur,Tamil Nadu,Silver,2024-07-14,Kids,Handloom,Premium,2410,736
C01884,Rahul Nathan,Male,35,Kallakurichi,Tamil Nadu,Silver,2025-05-15,Men,Handloom,Standard,2679,431
C01885,Lakshmi Kumar,Female,35,Madurai,Tamil Nadu,Bronze,2023-07-25,Women,Polyester,Standard,15,1091
C01886,Nithya Prasad,Female,63,Coimbatore,Tamil Nadu,Bronze,2025-11-17,Accessories,Silk,Standard,399,245
C01887,Gokul Devi,Male,26,Thanjavur,Tamil Nadu,Silver,2024-04-13,Men,Cotton,Luxury,1729,828
C01888,Ramesh Krishnan,Male,18,Villupuram,Tamil Nadu,Bronze,2024-09-18,Accessories,Handloom,Standard,559,670
C01889,Manoj Devi,Male,31,Karur,Tamil Nadu,Bronze,2024-01-14,Men,Handloom,Standard,738,918
C01890,Suresh Vel,Male,61,Thanjavur,Tamil Nadu,Bronze,2025-09-16,Men,Cotton,Budget,962,307
C01891,Meena Nathan,Female,38,Thanjavur,Tamil Nadu,Bronze,2023-06-09,Kids,Silk,Premium,556,1137
C01892,Manoj Nathan,Male,49,Madurai,Tamil Nadu,Gold,2025-04-24,Home & Lifestyle,Cotton,Standard,3729,452
C01893,Priya Iyer,Female,25,Chennai,Tamil Nadu,Silver,2025-03-11,Women,Cotton,Standard,1615,496
C01894,Priya Vel,Female,28,Kallakurichi,Tamil Nadu,Gold,2025-10-07,Women,Silk,Budget,3189,286
C01895,Pavithra Kumar,Female,20,Tiruppur,Tamil Nadu,Silver,2025-07-14,Kids,Linen,Budget,2088,371
C01896,Divya Murugan,Female,33,Thanjavur,Tamil Nadu,Platinum,2023-08-16,Kids,Linen,Premium,11058,1069
C01897,Lakshmi Mohan,Female,23,Tirunelveli,Tamil Nadu,Gold,2023-05-04,Kids,Polyester,Premium,4912,1173
C01898,Ajith Nathan,Male,47,Kanchipuram,Tamil Nadu,Silver,2023-10-21,Men,Handloom,Premium,1873,1003
C01899,Divya Mohan,Female,45,Kanchipuram,Tamil Nadu,Silver,2023-09-10,Women,Linen,Luxury,2985,1044
C01900,Karthik Mohan,Male,62,Tirunelveli,Tamil Nadu,Silver,2025-11-14,Men,Linen,Luxury,1840,248
C01901,Ajith Devi,Male,37,Kanchipuram,Tamil Nadu,Bronze,2025-03-28,Men,Silk,Standard,684,479
C01902,Sowmya Prasad,Female,37,Erode,Tamil Nadu,Silver,2023-01-22,Kids,Cotton,Premium,2887,1275
C01903,Kavya Nathan,Female,35,Erode,Tamil Nadu,Silver,2023-09-10,Home & Lifestyle,Silk,Premium,2024,1044
C01904,Dinesh Kumar,Male,37,Chennai,Tamil Nadu,Gold,2024-05-26,Men,Silk,Standard,5395,785
C01905,Dinesh Mohan,Male,27,Salem,Tamil Nadu,Silver,2024-06-22,Men,Linen,Budget,1727,758
C01906,Gokul Devi,Male,46,Karur,Tamil Nadu,Silver,2023-12-26,Home & Lifestyle,Linen,Standard,1920,937
C01907,Praveen Raman,Male,57,Hosur,Tamil Nadu,Gold,2024-05-07,Men,Polyester,Standard,3433,804
C01908,Praveen Vel,Male,30,Chennai,Tamil Nadu,Bronze,2024-12-21,Men,Handloom,Luxury,444,576
C01909,Harini Iyer,Female,20,Vellore,Tamil Nadu,Bronze,2024-04-01,Accessories,Cotton,Premium,152,840
C01910,Nithya Prasad,Female,60,Vellore,Tamil Nadu,Bronze,2025-11-23,Women,Silk,Standard,533,239
C01911,Ramesh Devi,Male,63,Villupuram,Tamil Nadu,Bronze,2023-09-12,Men,Cotton,Standard,665,1042
C01912,Deepika Vel,Female,23,Erode,Tamil Nadu,Bronze,2024-03-03,Women,Silk,Premium,796,869
C01913,Kishore Raj,Male,45,Karur,Tamil Nadu,Silver,2024-02-10,Men,Polyester,Standard,2617,891
C01914,Harini Reddy,Female,63,Karur,Tamil Nadu,Silver,2025-08-15,Women,Handloom,Standard,1642,339
C01915,Vijay Devi,Male,19,Villupuram,Tamil Nadu,Bronze,2023-06-07,Men,Linen,Premium,221,1139
C01916,Dinesh Iyer,Male,32,Villupuram,Tamil Nadu,Silver,2023-10-07,Men,Polyester,Budget,2710,1017
C01917,Karthik Devi,Male,36,Thanjavur,Tamil Nadu,Bronze,2025-11-28,Men,Linen,Standard,298,234
C01918,Suresh Prasad,Male,63,Chennai,Tamil Nadu,Bronze,2024-12-01,Men,Handloom,Standard,721,596
C01919,Harini Prasad,Female,46,Villupuram,Tamil Nadu,Silver,2023-07-26,Home & Lifestyle,Linen,Premium,2902,1090
C01920,Revathi Vel,Female,29,Hosur,Tamil Nadu,Bronze,2024-10-28,Women,Silk,Premium,832,630
C01921,Ramesh Raj,Male,43,Kanchipuram,Tamil Nadu,Bronze,2024-05-05,Accessories,Linen,Budget,843,806
C01922,Swathi Kumar,Female,51,Tiruppur,Tamil Nadu,Platinum,2023-12-26,Women,Silk,Budget,13770,937
C01923,Dinesh Devi,Male,49,Chennai,Tamil Nadu,Gold,2023-02-13,Men,Linen,Standard,4267,1253
C01924,Keerthana Reddy,Female,20,Tirunelveli,Tamil Nadu,Gold,2024-06-08,Women,Cotton,Premium,4716,772
C01925,Dinesh Krishnan,Male,44,Villupuram,Tamil Nadu,Silver,2024-09-29,Men,Handloom,Budget,1199,659
C01926,Ajith Mohan,Male,25,Karur,Tamil Nadu,Bronze,2024-11-12,Accessories,Polyester,Budget,844,615
C01927,Karthik Krishnan,Male,50,Vellore,Tamil Nadu,Gold,2024-03-26,Men,Linen,Budget,4030,846
C01928,Vijay Selvi,Male,57,Tiruppur,Tamil Nadu,Silver,2025-11-09,Men,Polyester,Premium,2506,253
C01929,Deepika Reddy,Female,21,Kanchipuram,Tamil Nadu,Gold,2024-12-24,Women,Handloom,Budget,6326,573
C01930,Deepika Devi,Female,25,Trichy,Tamil Nadu,Silver,2023-11-08,Women,Handloom,Standard,1144,985
C01931,Nithya Murugan,Female,24,Salem,Tamil Nadu,Silver,2025-03-22,Women,Silk,Standard,2810,485
C01932,Sowmya Iyer,Female,23,Kanchipuram,Tamil Nadu,Gold,2023-12-26,Kids,Linen,Premium,3722,937
C01933,Meena Reddy,Female,18,Chennai,Tamil Nadu,Bronze,2023-12-02,Accessories,Handloom,Budget,994,961
C01934,Revathi Raj,Female,50,Coimbatore,Tamil Nadu,Silver,2024-12-14,Women,Polyester,Standard,2373,583
C01935,Swathi Prasad,Female,33,Karur,Tamil Nadu,Gold,2024-09-16,Women,Silk,Luxury,5284,672
C01936,Saravanan Prasad,Male,49,Erode,Tamil Nadu,Bronze,2025-03-22,Home & Lifestyle,Silk,Budget,520,485
C01937,Kavya Nathan,Female,46,Villupuram,Tamil Nadu,Silver,2023-10-13,Women,Handloom,Premium,2600,1011
C01938,Naveen Raj,Male,27,Tiruppur,Tamil Nadu,Platinum,2023-10-29,Men,Linen,Standard,14293,995
C01939,Anitha Vel,Female,44,Tirunelveli,Tamil Nadu,Bronze,2023-08-11,Kids,Linen,Standard,79,1074
C01940,Divya Iyer,Female,20,Kallakurichi,Tamil Nadu,Bronze,2024-05-26,Women,Silk,Standard,561,785
C01941,Meena Nathan,Female,57,Karur,Tamil Nadu,Bronze,2023-11-01,Women,Polyester,Premium,534,992
C01942,Keerthana Murugan,Female,35,Erode,Tamil Nadu,Bronze,2023-03-27,Women,Linen,Budget,774,1211
C01943,Gokul Nathan,Male,25,Tirunelveli,Tamil Nadu,Bronze,2023-06-27,Accessories,Cotton,Budget,989,1119
C01944,Swathi Reddy,Female,19,Thanjavur,Tamil Nadu,Silver,2025-09-19,Home & Lifestyle,Linen,Standard,2223,304
C01945,Naveen Murugan,Male,53,Trichy,Tamil Nadu,Bronze,2024-06-19,Men,Linen,Premium,724,761
C01946,Gokul Nathan,Male,50,Coimbatore,Tamil Nadu,Gold,2023-05-28,Men,Silk,Standard,5793,1149
C01947,Divya Selvi,Female,19,Chennai,Tamil Nadu,Bronze,2023-10-23,Kids,Handloom,Premium,490,1001
C01948,Sowmya Nathan,Female,60,Coimbatore,Tamil Nadu,Silver,2024-03-17,Women,Cotton,Budget,2636,855
C01949,Vijay Reddy,Male,55,Vellore,Tamil Nadu,Bronze,2025-12-26,Accessories,Linen,Standard,727,206
C01950,Suresh Shankar,Male,21,Karur,Tamil Nadu,Bronze,2024-10-26,Men,Cotton,Budget,362,632
C01951,Anitha Kumar,Female,34,Trichy,Tamil Nadu,Gold,2025-02-01,Women,Silk,Premium,5062,534
C01952,Divya Nathan,Female,47,Salem,Tamil Nadu,Bronze,2023-10-05,Women,Silk,Standard,912,1019
C01953,Manoj Selvi,Male,51,Erode,Tamil Nadu,Bronze,2023-10-06,Men,Silk,Premium,876,1018
C01954,Arun Prasad,Male,36,Chennai,Tamil Nadu,Bronze,2024-06-22,Men,Silk,Luxury,805,758
C01955,Lakshmi Nathan,Female,51,Villupuram,Tamil Nadu,Gold,2023-06-20,Women,Silk,Standard,3433,1126
C01956,Sowmya Reddy,Female,32,Chennai,Tamil Nadu,Silver,2023-07-09,Kids,Polyester,Budget,1296,1107
C01957,Suresh Raman,Male,29,Karur,Tamil Nadu,Silver,2025-01-15,Men,Polyester,Standard,2038,551
C01958,Vijay Reddy,Male,38,Erode,Tamil Nadu,Silver,2023-07-27,Men,Silk,Budget,2989,1089
C01959,Rahul Babu,Male,25,Erode,Tamil Nadu,Gold,2024-05-17,Men,Polyester,Budget,6009,794
C01960,Sowmya Mohan,Female,60,Kallakurichi,Tamil Nadu,Bronze,2024-04-30,Women,Polyester,Standard,941,811
C01961,Pavithra Mohan,Female,45,Coimbatore,Tamil Nadu,Bronze,2023-07-17,Women,Linen,Premium,858,1099
C01962,Pavithra Kumar,Female,48,Kallakurichi,Tamil Nadu,Silver,2024-08-27,Kids,Silk,Premium,1913,692
C01963,Revathi Reddy,Female,63,Villupuram,Tamil Nadu,Bronze,2024-09-23,Women,Polyester,Standard,14,665
C01964,Hari Raj,Male,39,Coimbatore,Tamil Nadu,Bronze,2023-01-26,Men,Silk,Budget,483,1271
C01965,Nithya Prasad,Female,64,Karur,Tamil Nadu,Silver,2025-03-27,Women,Polyester,Luxury,1028,480
C01966,Kavya Iyer,Female,38,Trichy,Tamil Nadu,Silver,2025-06-08,Women,Silk,Standard,2517,407
C01967,Karthik Nathan,Male,57,Kallakurichi,Tamil Nadu,Silver,2023-01-07,Men,Cotton,Budget,1812,1290
C01968,Ramesh Reddy,Male,63,Karur,Tamil Nadu,Silver,2024-02-02,Men,Handloom,Premium,1563,899
C01969,Ajith Raj,Male,45,Hosur,Tamil Nadu,Bronze,2024-09-01,Accessories,Silk,Standard,150,687
C01970,Arun Iyer,Male,20,Karur,Tamil Nadu,Bronze,2024-11-10,Men,Cotton,Budget,86,617
C01971,Ajith Selvi,Male,28,Hosur,Tamil Nadu,Bronze,2024-05-14,Men,Polyester,Standard,113,797
C01972,Naveen Murugan,Male,55,Villupuram,Tamil Nadu,Gold,2024-10-20,Men,Handloom,Standard,5495,638
C01973,Suresh Babu,Male,41,Coimbatore,Tamil Nadu,Bronze,2025-05-30,Men,Cotton,Premium,435,416
C01974,Saravanan Vel,Male,40,Salem,Tamil Nadu,Gold,2025-06-17,Men,Cotton,Standard,5246,398
