SaleID,InvoiceID,CustomerID,ProductID,SaleDate,Quantity,MRP,DiscountPercent,FinalPrice,Festival,Season,DayOfWeek,SaleMonth,SaleYear,SKU,ProductName,Category,SubCategory,Brand,Color,Size,Fabric,SeasonalDemandTag,ProductGender,Price,CostPrice,SupplierID,ProductStatus,ImageURL,ProfitMargin,FullName,CustomerGender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
S046848,INV118606,C00918,P0048,2024-01-02,2,1500,20,2400.0,Pongal,Winter,Tuesday,1,2024,WES-BABY-0048,Westside Baby Dresses Orange 3-6 Months,Kids,Baby Dresses,Westside,Orange,3-6 Months,Cotton,All Season,Kids,1020,806,SUP023,Active,images/products/P0048.jpg,20.98,Priya Selvi,Female,59,Trichy,Tamil Nadu,Bronze,2025-08-08,Women,Handloom,Standard,432,346
S046849,INV118606,C00918,P0170,2024-01-02,2,900,30,1260.0,Pongal,Winter,Tuesday,1,2024,NET-SHIR-0170,Netplay Shirts RCB Red XS,Men,Shirts,Netplay,RCB Red,XS,Polyester Blend,"Summer, Independence Day, Republic Day",Men,630,384,SUP020,Active,images/products/P0170.jpg,39.05,Priya Selvi,Female,59,Trichy,Tamil Nadu,Bronze,2025-08-08,Women,Handloom,Standard,432,346
S046850,INV118606,C00918,P0205,2024-01-02,1,400,30,280.0,Pongal,Winter,Tuesday,1,2024,PRI-GIFT-0205,Prisma Gift Boxes RCB Red XS,Kids,Gift Boxes,Prisma,RCB Red,XS,Cotton,All Season,Kids,2360,1775,SUP005,Active,images/products/P0205.jpg,24.79,Priya Selvi,Female,59,Trichy,Tamil Nadu,Bronze,2025-08-08,Women,Handloom,Standard,432,346
S046851,INV118607,C00054,P0032,2025-03-23,2,700,0,1400.0,Summer,Summer,Sunday,3,2025,KAN-SARE-0032,Kanchipuram Handloom Sarees Maroon 4m,Women,Sarees,Kanchipuram Handloom,Maroon,4m,Handloom,"Wedding, Diwali, Navratri",Women,7950,6329,SUP007,Active,images/products/P0032.jpg,20.39,Hari Murugan,Male,56,Karur,Tamil Nadu,Silver,2024-02-26,Men,Cotton,Budget,1257,875
S046852,INV118607,C00054,P0114,2025-03-23,2,1200,5,2280.0,Summer,Summer,Sunday,3,2025,UAT-POLI-0114,Uathayam Political Veshti Cream 9 Yards,Men,Political Veshti,Uathayam,Cream,9 Yards,Cotton,"Political Campaign, Independence Day",Men,1140,858,SUP014,Active,images/products/P0114.jpg,24.74,Hari Murugan,Male,56,Karur,Tamil Nadu,Silver,2024-02-26,Men,Cotton,Budget,1257,875
S046853,INV118608,C00916,P0013,2025-09-04,2,400,0,800.0,Regular,Monsoon,Thursday,9,2025,GUE-IPLJ-0013,Guess IPL Jerseys Black S,Accessories,IPL Jerseys,Guess,Black,S,Polyester,IPL Season,Unisex,2000,1379,SUP013,Active,images/products/P0013.jpg,31.05,Keerthana Selvi,Female,28,Kallakurichi,Tamil Nadu,Bronze,2024-06-28,Kids,Linen,Budget,825,752
S046854,INV118609,C00983,P0160,2025-11-25,2,700,10,1260.0,Diwali,Winter,Tuesday,11,2025,RAM-TOWE-0160,Ramraj Cotton Towels Blue XXL,Accessories,Towels,Ramraj Cotton,Blue,XXL,Cotton,All Season,Unisex,130,82,SUP010,Active,images/products/P0160.jpg,36.92,Praveen Mohan,Male,60,Salem,Tamil Nadu,Bronze,2024-06-30,Men,Polyester,Premium,142,750
S046855,INV118609,C00983,P0166,2025-11-25,1,150,30,105.0,Diwali,Winter,Tuesday,11,2025,FAB-PILL-0166,Fabindia Pillow Covers Blue Single,Home & Lifestyle,Pillow Covers,Fabindia,Blue,Single,Cotton,All Season,Unisex,650,443,SUP016,Active,images/products/P0166.jpg,31.85,Praveen Mohan,Male,60,Salem,Tamil Nadu,Bronze,2024-06-30,Men,Polyester,Premium,142,750
S046856,INV118609,C00983,P0070,2025-11-25,3,900,20,2160.0,Diwali,Winter,Tuesday,11,2025,WES-FROC-0070,Westside Frocks Purple XS,Women,Frocks,Westside,Purple,XS,Cotton,"Christmas, New Year",Women,2490,1518,SUP020,Active,images/products/P0070.jpg,39.04,Praveen Mohan,Male,60,Salem,Tamil Nadu,Bronze,2024-06-30,Men,Polyester,Premium,142,750
S046857,INV118609,C00983,P0484,2025-11-25,2,400,10,720.0,Diwali,Winter,Tuesday,11,2025,PRI-BABY-0484,Prisma Baby Dresses Black 3-6 Months,Kids,Baby Dresses,Prisma,Black,3-6 Months,Cotton,All Season,Kids,1380,946,SUP009,Active,images/products/P0484.jpg,31.45,Praveen Mohan,Male,60,Salem,Tamil Nadu,Bronze,2024-06-30,Men,Polyester,Premium,142,750
S046858,INV118610,C00578,P0083,2025-12-29,3,3500,10,9450.0,Wedding Season,Winter,Monday,12,2025,FAB-SARE-0083,Fabindia Sarees Purple 9 Yards,Women,Sarees,Fabindia,Purple,9 Yards,Handloom,"Wedding, Diwali, Navratri",Women,7130,4388,SUP008,Active,images/products/P0083.jpg,38.46,Revathi Vel,Female,54,Tiruppur,Tamil Nadu,Bronze,2025-06-20,Women,Cotton,Standard,785,395
S046859,INV118610,C00578,P0180,2025-12-29,1,1500,5,1425.0,Wedding Season,Winter,Monday,12,2025,UAT-SCHO-0180,Uathayam School Uniforms Purple S,Kids,School Uniforms,Uathayam,Purple,S,Polyester Blend,"School Season, Monsoon",Kids,550,304,SUP005,Active,images/products/P0180.jpg,44.73,Revathi Vel,Female,54,Tiruppur,Tamil Nadu,Bronze,2025-06-20,Women,Cotton,Standard,785,395
S046860,INV118610,C00578,P0325,2025-12-29,1,150,10,135.0,Wedding Season,Winter,Monday,12,2025,RAM-TOWE-0325,Ramraj Cotton Towels Gold L,Men,Towels,Ramraj Cotton,Gold,L,Cotton,All Season,Men,160,121,SUP025,Active,images/products/P0325.jpg,24.38,Revathi Vel,Female,54,Tiruppur,Tamil Nadu,Bronze,2025-06-20,Women,Cotton,Standard,785,395
S046861,INV118610,C00578,P0021,2025-12-29,2,700,10,1260.0,Wedding Season,Winter,Monday,12,2025,NET-IPLJ-0021,Netplay IPL Jerseys Maroon XL,Accessories,IPL Jerseys,Netplay,Maroon,XL,Polyester,IPL Season,Unisex,1820,1094,SUP021,Active,images/products/P0021.jpg,39.89,Revathi Vel,Female,54,Tiruppur,Tamil Nadu,Bronze,2025-06-20,Women,Cotton,Standard,785,395
S046862,INV118611,C00578,P0150,2025-07-29,1,150,40,90.0,Aadi Sale,Monsoon,Tuesday,7,2025,FAB-SHRE-0150,Fabindia Shree Black XS,Women,Shree,Fabindia,Black,XS,Silk,"Navratri, Wedding",Women,1880,1187,SUP025,Active,images/products/P0150.jpg,36.86,Revathi Vel,Female,54,Tiruppur,Tamil Nadu,Bronze,2025-06-20,Women,Cotton,Standard,785,395
S046863,INV118612,C01668,P0215,2025-03-19,2,1200,0,2400.0,Summer,Summer,Wednesday,3,2025,WES-FROC-0215,Westside Frocks CSK Yellow S,Women,Frocks,Westside,CSK Yellow,S,Cotton,"Christmas, New Year",Women,1910,1152,SUP015,Active,images/products/P0215.jpg,39.69,Karthik Raj,Male,50,Chennai,Tamil Nadu,Platinum,2025-05-04,Men,Cotton,Standard,9297,442
S046864,INV118612,C01668,P0419,2025-03-19,1,150,10,135.0,Summer,Summer,Wednesday,3,2025,PRI-SCHO-0419,Prisma School Uniforms Cream XS,Kids,School Uniforms,Prisma,Cream,XS,Polyester Blend,"School Season, Monsoon",Kids,450,255,SUP019,Active,images/products/P0419.jpg,43.33,Karthik Raj,Male,50,Chennai,Tamil Nadu,Platinum,2025-05-04,Men,Cotton,Standard,9297,442
S046865,INV118613,C01951,P0080,2025-11-18,1,700,20,560.0,Diwali,Winter,Tuesday,11,2025,FAB-PILL-0080,Fabindia Pillow Covers Orange King,Home & Lifestyle,Pillow Covers,Fabindia,Orange,King,Cotton,All Season,Unisex,790,558,SUP005,Active,images/products/P0080.jpg,29.37,Anitha Kumar,Female,34,Trichy,Tamil Nadu,Gold,2025-02-01,Women,Silk,Premium,5062,534
S046866,INV118614,C00883,P0129,2024-08-23,3,150,5,427.5,Independence Day,Monsoon,Friday,8,2024,PRI-GIFT-0129,Prisma Gift Boxes Maroon L,Kids,Gift Boxes,Prisma,Maroon,L,Cotton,All Season,Kids,2100,1548,SUP004,Active,images/products/P0129.jpg,26.29,Karthik Iyer,Male,21,Vellore,Tamil Nadu,Bronze,2024-05-16,Men,Polyester,Premium,79,795
S046867,INV118614,C00883,P0176,2024-08-23,3,1200,10,3240.0,Independence Day,Monsoon,Friday,8,2024,PRI-TOWE-0176,Prisma Towels Maroon S,Men,Towels,Prisma,Maroon,S,Cotton,All Season,Men,460,329,SUP001,Active,images/products/P0176.jpg,28.48,Karthik Iyer,Male,21,Vellore,Tamil Nadu,Bronze,2024-05-16,Men,Polyester,Premium,79,795
S046868,INV118614,C00883,P0417,2024-08-23,2,1200,5,2280.0,Independence Day,Monsoon,Friday,8,2024,FAB-PILL-0417,Fabindia Pillow Covers Maroon Single,Home & Lifestyle,Pillow Covers,Fabindia,Maroon,Single,Cotton,All Season,Unisex,460,319,SUP017,Active,images/products/P0417.jpg,30.65,Karthik Iyer,Male,21,Vellore,Tamil Nadu,Bronze,2024-05-16,Men,Polyester,Premium,79,795
S046869,INV118615,C00376,P0429,2025-06-25,1,1500,20,1200.0,School Season,Monsoon,Wednesday,6,2025,PRI-BABY-0429,Prisma Baby Dresses Blue 6-12 Years,Kids,Baby Dresses,Prisma,Blue,6-12 Years,Cotton,All Season,Kids,750,461,SUP004,Active,images/products/P0429.jpg,38.53,Aishwarya Vel,Female,60,Madurai,Tamil Nadu,Silver,2024-07-04,Kids,Polyester,Standard,2764,746
S046870,INV118615,C00376,P0008,2025-06-25,3,900,20,2160.0,School Season,Monsoon,Wednesday,6,2025,BIB-SHRE-0008,Biba Shree Orange XL,Women,Shree,Biba,Orange,XL,Handloom,"Navratri, Wedding",Women,1600,1217,SUP008,Active,images/products/P0008.jpg,23.94,Aishwarya Vel,Female,60,Madurai,Tamil Nadu,Silver,2024-07-04,Kids,Polyester,Standard,2764,746
S046871,INV118616,C00341,P0307,2024-12-30,3,900,5,2565.0,Wedding Season,Winter,Monday,12,2024,FAB-SARE-0307,Fabindia Sarees Gold 9 Yards,Women,Sarees,Fabindia,Gold,9 Yards,Silk,"Wedding, Diwali, Navratri",Women,9560,5409,SUP007,Active,images/products/P0307.jpg,43.42,Suresh Krishnan,Male,61,Hosur,Tamil Nadu,Silver,2024-07-27,Men,Linen,Budget,2746,723
S046872,INV118616,C00341,P0064,2024-12-30,1,1200,5,1140.0,Wedding Season,Winter,Monday,12,2024,KAN-PUTT-0064,Kanchipuram Handloom Puttu Vasti Orange S,Women,Puttu Vasti,Kanchipuram Handloom,Orange,S,Silk,Wedding,Women,8390,4742,SUP014,Active,images/products/P0064.jpg,43.48,Suresh Krishnan,Male,61,Hosur,Tamil Nadu,Silver,2024-07-27,Men,Linen,Budget,2746,723
S046873,INV118616,C00341,P0065,2024-12-30,3,400,5,1140.0,Wedding Season,Winter,Monday,12,2024,PRI-GIFT-0065,Prisma Gift Boxes Blue XXL,Kids,Gift Boxes,Prisma,Blue,XXL,Cotton,All Season,Kids,1070,740,SUP015,Active,images/products/P0065.jpg,30.84,Suresh Krishnan,Male,61,Hosur,Tamil Nadu,Silver,2024-07-27,Men,Linen,Budget,2746,723
S046874,INV118617,C01418,P0333,2025-10-17,2,1200,5,2280.0,Navratri,Winter,Friday,10,2025,FAB-CURT-0333,Fabindia Curtains Yellow Single,Home & Lifestyle,Curtains,Fabindia,Yellow,Single,Cotton,All Season,Unisex,2680,2090,SUP008,Active,images/products/P0333.jpg,22.01,Deepika Murugan,Female,36,Erode,Tamil Nadu,Bronze,2023-08-19,Women,Polyester,Budget,98,1066
S046875,INV118617,C01418,P0478,2025-10-17,1,900,10,810.0,Navratri,Winter,Friday,10,2025,WES-BABY-0478,Westside Baby Dresses RCB Red 3-6 Months,Kids,Baby Dresses,Westside,RCB Red,3-6 Months,Cotton,All Season,Kids,390,305,SUP003,Active,images/products/P0478.jpg,21.79,Deepika Murugan,Female,36,Erode,Tamil Nadu,Bronze,2023-08-19,Women,Polyester,Budget,98,1066
S046876,INV118618,C00569,P0433,2025-02-25,3,3500,0,10500.0,Regular,Winter,Tuesday,2,2025,PRI-SOCK-0433,Prisma Socks Red XL,Accessories,Socks,Prisma,Red,XL,Cotton,"School Season, Winter",Unisex,70,48,SUP008,Active,images/products/P0433.jpg,31.43,Vijay Prasad,Male,64,Vellore,Tamil Nadu,Silver,2024-02-01,Men,Silk,Standard,1089,900
S046877,INV118619,C01117,P0140,2025-06-25,3,3500,40,6300.0,School Season,Monsoon,Wednesday,6,2025,NET-PANT-0140,Netplay Pants Green XXL,Men,Pants,Netplay,Green,XXL,Linen,All Season,Men,940,529,SUP015,Active,images/products/P0140.jpg,43.72,Naveen Vel,Male,33,Thanjavur,Tamil Nadu,Bronze,2025-12-23,Men,Linen,Budget,403,209
S046878,INV118619,C01117,P0088,2025-06-25,1,1500,40,900.0,School Season,Monsoon,Wednesday,6,2025,RAM-TOWE-0088,Ramraj Cotton Towels CSK Yellow S,Accessories,Towels,Ramraj Cotton,CSK Yellow,S,Cotton,All Season,Unisex,350,196,SUP013,Active,images/products/P0088.jpg,44.0,Naveen Vel,Male,33,Thanjavur,Tamil Nadu,Bronze,2025-12-23,Men,Linen,Budget,403,209
S046879,INV118619,C01117,P0003,2025-06-25,1,900,30,630.0,School Season,Monsoon,Wednesday,6,2025,BIB-KURT-0003,Biba Kurtas Black M,Women,Kurtas,Biba,Black,M,Silk,"Diwali, Temple Festival",Women,2020,1200,SUP003,Active,images/products/P0003.jpg,40.59,Naveen Vel,Male,33,Thanjavur,Tamil Nadu,Bronze,2025-12-23,Men,Linen,Budget,403,209
S046880,INV118619,C01117,P0143,2025-06-25,1,700,10,630.0,School Season,Monsoon,Wednesday,6,2025,FAB-CURT-0143,Fabindia Curtains CSK Yellow King,Home & Lifestyle,Curtains,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,1660,932,SUP018,Active,images/products/P0143.jpg,43.86,Naveen Vel,Male,33,Thanjavur,Tamil Nadu,Bronze,2025-12-23,Men,Linen,Budget,403,209
S046881,INV118620,C00282,P0187,2024-05-12,3,1200,0,3600.0,Summer,Summer,Sunday,5,2024,RAM-TOWE-0187,Ramraj Cotton Towels Gold XL,Accessories,Towels,Ramraj Cotton,Gold,XL,Cotton,All Season,Unisex,140,94,SUP012,Active,images/products/P0187.jpg,32.86,Revathi Iyer,Female,42,Kallakurichi,Tamil Nadu,Silver,2023-08-10,Women,Silk,Budget,2775,1075
S046882,INV118620,C00282,P0485,2024-05-12,2,1200,10,2160.0,Summer,Summer,Sunday,5,2024,UAT-SCHO-0485,Uathayam School Uniforms Green XXL,Kids,School Uniforms,Uathayam,Green,XXL,Cotton,"School Season, Monsoon",Kids,1000,664,SUP010,Active,images/products/P0485.jpg,33.6,Revathi Iyer,Female,42,Kallakurichi,Tamil Nadu,Silver,2023-08-10,Women,Silk,Budget,2775,1075
S046883,INV118620,C00282,P0306,2024-05-12,1,1200,5,1140.0,Summer,Summer,Sunday,5,2024,GUE-BELT-0306,Guess Belts Pink S,Accessories,Belts,Guess,Pink,S,Leather,All Season,Unisex,740,490,SUP006,Active,images/products/P0306.jpg,33.78,Revathi Iyer,Female,42,Kallakurichi,Tamil Nadu,Silver,2023-08-10,Women,Silk,Budget,2775,1075
S046884,INV118621,C01778,P0154,2025-04-03,3,1200,5,3420.0,Summer,Summer,Thursday,4,2025,NAN-LUNG-0154,Nandu Lungi Lungi RCB Red 2m,Men,Lungi,Nandu Lungi,RCB Red,2m,Cotton,"Summer, Aadi Sale",Men,450,282,SUP004,Active,images/products/P0154.jpg,37.33,Deepika Shankar,Female,44,Tiruppur,Tamil Nadu,Silver,2024-05-19,Home & Lifestyle,Cotton,Budget,2157,792
S046885,INV118621,C01778,P0154,2025-04-03,3,1200,10,3240.0,Summer,Summer,Thursday,4,2025,NAN-LUNG-0154,Nandu Lungi Lungi RCB Red 2m,Men,Lungi,Nandu Lungi,RCB Red,2m,Cotton,"Summer, Aadi Sale",Men,450,282,SUP004,Active,images/products/P0154.jpg,37.33,Deepika Shankar,Female,44,Tiruppur,Tamil Nadu,Silver,2024-05-19,Home & Lifestyle,Cotton,Budget,2157,792
S046886,INV118621,C01778,P0148,2025-04-03,1,900,5,855.0,Summer,Summer,Thursday,4,2025,RAM-TOWE-0148,Ramraj Cotton Towels MI Blue XS,Men,Towels,Ramraj Cotton,MI Blue,XS,Cotton,All Season,Men,210,122,SUP023,Active,images/products/P0148.jpg,41.9,Deepika Shankar,Female,44,Tiruppur,Tamil Nadu,Silver,2024-05-19,Home & Lifestyle,Cotton,Budget,2157,792
S046887,INV118622,C00961,P0383,2025-10-23,3,900,5,2565.0,Navratri,Winter,Thursday,10,2025,PRI-UMBR-0383,Prisma Umbrellas Black XXL,Accessories,Umbrellas,Prisma,Black,XXL,Polyester,Monsoon,Unisex,950,728,SUP008,Active,images/products/P0383.jpg,23.37,Sowmya Babu,Female,56,Villupuram,Tamil Nadu,Platinum,2025-10-01,Women,Polyester,Budget,13063,292
S046888,INV118622,C00961,P0424,2025-10-23,3,400,5,1140.0,Navratri,Winter,Thursday,10,2025,UAT-POLI-0424,Uathayam Political Veshti Purple 9 Yards,Men,Political Veshti,Uathayam,Purple,9 Yards,Cotton,"Political Campaign, Independence Day",Men,910,724,SUP024,Active,images/products/P0424.jpg,20.44,Sowmya Babu,Female,56,Villupuram,Tamil Nadu,Platinum,2025-10-01,Women,Polyester,Budget,13063,292
S046889,INV118622,C00961,P0429,2025-10-23,2,1500,5,2850.0,Navratri,Winter,Thursday,10,2025,PRI-BABY-0429,Prisma Baby Dresses Blue 6-12 Years,Kids,Baby Dresses,Prisma,Blue,6-12 Years,Cotton,All Season,Kids,750,461,SUP004,Active,images/products/P0429.jpg,38.53,Sowmya Babu,Female,56,Villupuram,Tamil Nadu,Platinum,2025-10-01,Women,Polyester,Budget,13063,292
S046890,INV118623,C00966,P0413,2025-02-25,2,3500,0,7000.0,Regular,Winter,Tuesday,2,2025,FAB-PILL-0413,Fabindia Pillow Covers Orange Single,Home & Lifestyle,Pillow Covers,Fabindia,Orange,Single,Cotton,All Season,Unisex,680,522,SUP013,Active,images/products/P0413.jpg,23.24,Aishwarya Selvi,Female,60,Trichy,Tamil Nadu,Platinum,2024-05-23,Women,Linen,Standard,9947,788
S046891,INV118623,C00966,P0461,2025-02-25,1,1500,0,1500.0,Regular,Winter,Tuesday,2,2025,PRI-BABY-0461,Prisma Baby Dresses Black 1-5 Years,Kids,Baby Dresses,Prisma,Black,1-5 Years,Cotton,All Season,Kids,1060,759,SUP011,Active,images/products/P0461.jpg,28.4,Aishwarya Selvi,Female,60,Trichy,Tamil Nadu,Platinum,2024-05-23,Women,Linen,Standard,9947,788
S046892,INV118623,C00966,P0117,2025-02-25,3,900,10,2430.0,Regular,Winter,Tuesday,2,2025,RAM-VESH-0117,Ramraj Cotton Veshti Orange 2m,Men,Veshti,Ramraj Cotton,Orange,2m,Cotton,"Pongal, Temple Festival, Summer",Men,1050,679,SUP017,Active,images/products/P0117.jpg,35.33,Aishwarya Selvi,Female,60,Trichy,Tamil Nadu,Platinum,2024-05-23,Women,Linen,Standard,9947,788
S046893,INV118624,C00828,P0306,2025-03-30,1,1200,10,1080.0,Summer,Summer,Sunday,3,2025,GUE-BELT-0306,Guess Belts Pink S,Accessories,Belts,Guess,Pink,S,Leather,All Season,Unisex,740,490,SUP006,Active,images/products/P0306.jpg,33.78,Kavya Devi,Female,20,Hosur,Tamil Nadu,Gold,2023-01-27,Women,Polyester,Standard,5245,1270
S046894,INV118625,C01274,P0251,2024-06-08,2,150,10,270.0,School Season,Monsoon,Saturday,6,2024,FAB-SHRE-0251,Fabindia Shree Red XS,Women,Shree,Fabindia,Red,XS,Handloom,"Navratri, Wedding",Women,2700,1583,SUP001,Active,images/products/P0251.jpg,41.37,Gokul Prasad,Male,45,Salem,Tamil Nadu,Bronze,2023-02-22,Men,Silk,Standard,680,1244
S046895,INV118625,C01274,P0495,2024-06-08,2,1500,20,2400.0,School Season,Monsoon,Saturday,6,2024,FAB-SHRE-0495,Fabindia Shree Pink L,Women,Shree,Fabindia,Pink,L,Handloom,"Navratri, Wedding",Women,3380,2599,SUP020,Active,images/products/P0495.jpg,23.11,Gokul Prasad,Male,45,Salem,Tamil Nadu,Bronze,2023-02-22,Men,Silk,Standard,680,1244
S046896,INV118625,C01274,P0172,2024-06-08,3,1200,40,2160.0,School Season,Monsoon,Saturday,6,2024,NET-SHIR-0172,Netplay Shirts Pink XS,Men,Shirts,Netplay,Pink,XS,Linen,"Summer, Independence Day, Republic Day",Men,320,207,SUP022,Active,images/products/P0172.jpg,35.31,Gokul Prasad,Male,45,Salem,Tamil Nadu,Bronze,2023-02-22,Men,Silk,Standard,680,1244
S046897,INV118625,C01274,P0336,2024-06-08,3,900,30,1890.0,School Season,Monsoon,Saturday,6,2024,RAM-TOWE-0336,Ramraj Cotton Towels Cream XXL,Accessories,Towels,Ramraj Cotton,Cream,XXL,Cotton,All Season,Unisex,220,175,SUP011,Active,images/products/P0336.jpg,20.45,Gokul Prasad,Male,45,Salem,Tamil Nadu,Bronze,2023-02-22,Men,Silk,Standard,680,1244
S046898,INV118626,C00887,P0283,2024-05-29,3,1200,0,3600.0,Summer,Summer,Wednesday,5,2024,FAB-BEDC-0283,Fabindia Bed Covers CSK Yellow Double,Home & Lifestyle,Bed Covers,Fabindia,CSK Yellow,Double,Cotton,Summer,Unisex,1460,819,SUP008,Active,images/products/P0283.jpg,43.9,Sowmya Kumar,Female,22,Kanchipuram,Tamil Nadu,Platinum,2025-06-03,Women,Cotton,Budget,7696,412
S046899,INV118626,C00887,P0228,2024-05-29,3,1200,0,3600.0,Summer,Summer,Wednesday,5,2024,RAY-PANT-0228,Raymond Pants CSK Yellow M,Men,Pants,Raymond,CSK Yellow,M,Polyester Blend,All Season,Men,1120,878,SUP003,Active,images/products/P0228.jpg,21.61,Sowmya Kumar,Female,22,Kanchipuram,Tamil Nadu,Platinum,2025-06-03,Women,Cotton,Budget,7696,412
S046900,INV118626,C00887,P0350,2024-05-29,3,150,0,450.0,Summer,Summer,Wednesday,5,2024,FAB-CURT-0350,Fabindia Curtains Pink Double,Home & Lifestyle,Curtains,Fabindia,Pink,Double,Polyester,All Season,Unisex,2630,1819,SUP025,Active,images/products/P0350.jpg,30.84,Sowmya Kumar,Female,22,Kanchipuram,Tamil Nadu,Platinum,2025-06-03,Women,Cotton,Budget,7696,412
S046901,INV118627,C01888,P0047,2025-04-14,1,1200,0,1200.0,Summer,Summer,Monday,4,2025,PRI-UMBR-0047,Prisma Umbrellas Green L,Accessories,Umbrellas,Prisma,Green,L,Polyester,Monsoon,Unisex,650,388,SUP022,Active,images/products/P0047.jpg,40.31,Ramesh Krishnan,Male,18,Villupuram,Tamil Nadu,Bronze,2024-09-18,Accessories,Handloom,Standard,559,670
S046902,INV118627,C01888,P0253,2025-04-14,2,150,10,270.0,Summer,Summer,Monday,4,2025,FAB-BEDC-0253,Fabindia Bed Covers Cream King,Home & Lifestyle,Bed Covers,Fabindia,Cream,King,Cotton,Summer,Unisex,1160,739,SUP003,Active,images/products/P0253.jpg,36.29,Ramesh Krishnan,Male,18,Villupuram,Tamil Nadu,Bronze,2024-09-18,Accessories,Handloom,Standard,559,670
S046903,INV118628,C00809,P0046,2025-02-13,1,700,0,700.0,Regular,Winter,Thursday,2,2025,PRI-SCHO-0046,Prisma School Uniforms Maroon XL,Kids,School Uniforms,Prisma,Maroon,XL,Polyester Blend,"School Season, Monsoon",Kids,580,395,SUP021,Active,images/products/P0046.jpg,31.9,Vijay Shankar,Male,46,Tiruppur,Tamil Nadu,Silver,2025-02-18,Men,Cotton,Premium,1586,517
S046904,INV118628,C00809,P0475,2025-02-13,3,900,5,2565.0,Regular,Winter,Thursday,2,2025,RAY-PANT-0475,Raymond Pants Purple XS,Men,Pants,Raymond,Purple,XS,Polyester Blend,All Season,Men,560,341,SUP025,Active,images/products/P0475.jpg,39.11,Vijay Shankar,Male,46,Tiruppur,Tamil Nadu,Silver,2025-02-18,Men,Cotton,Premium,1586,517
S046905,INV118628,C00809,P0498,2025-02-13,1,900,5,855.0,Regular,Winter,Thursday,2,2025,PRI-SCHO-0498,Prisma School Uniforms Green L,Kids,School Uniforms,Prisma,Green,L,Polyester Blend,"School Season, Monsoon",Kids,730,506,SUP023,Active,images/products/P0498.jpg,30.68,Vijay Shankar,Male,46,Tiruppur,Tamil Nadu,Silver,2025-02-18,Men,Cotton,Premium,1586,517
S046906,INV118629,C01079,P0279,2025-02-25,1,150,5,142.5,Regular,Winter,Tuesday,2,2025,BIB-FROC-0279,Biba Frocks Orange L,Women,Frocks,Biba,Orange,L,Polyester Blend,"Christmas, New Year",Women,770,615,SUP004,Active,images/products/P0279.jpg,20.13,Meena Devi,Female,55,Vellore,Tamil Nadu,Bronze,2024-04-04,Women,Cotton,Premium,505,837
S046907,INV118629,C01079,P0319,2025-02-25,2,700,10,1260.0,Regular,Winter,Tuesday,2,2025,PRI-GIFT-0319,Prisma Gift Boxes Blue L,Kids,Gift Boxes,Prisma,Blue,L,Cotton,All Season,Kids,2290,1417,SUP019,Active,images/products/P0319.jpg,38.12,Meena Devi,Female,55,Vellore,Tamil Nadu,Bronze,2024-04-04,Women,Cotton,Premium,505,837
S046908,INV118630,C01683,P0004,2024-04-19,3,1200,10,3240.0,Summer,Summer,Friday,4,2024,FAB-BEDC-0004,Fabindia Bed Covers Yellow King,Home & Lifestyle,Bed Covers,Fabindia,Yellow,King,Cotton,Summer,Unisex,1030,764,SUP004,Active,images/products/P0004.jpg,25.83,Harini Raj,Female,24,Tirunelveli,Tamil Nadu,Bronze,2025-02-19,Home & Lifestyle,Cotton,Standard,291,516
S046909,INV118631,C00470,P0317,2025-06-20,2,150,40,180.0,School Season,Monsoon,Friday,6,2025,PRI-BABY-0317,Prisma Baby Dresses Blue 0-3 Months,Kids,Baby Dresses,Prisma,Blue,0-3 Months,Cotton,All Season,Kids,320,214,SUP017,Active,images/products/P0317.jpg,33.12,Ramesh Nathan,Male,24,Villupuram,Tamil Nadu,Bronze,2023-03-09,Men,Handloom,Standard,981,1229
S046910,INV118631,C00470,P0183,2025-06-20,2,700,20,1120.0,School Season,Monsoon,Friday,6,2025,PRI-GIFT-0183,Prisma Gift Boxes Cream S,Kids,Gift Boxes,Prisma,Cream,S,Cotton,All Season,Kids,970,565,SUP008,Active,images/products/P0183.jpg,41.75,Ramesh Nathan,Male,24,Villupuram,Tamil Nadu,Bronze,2023-03-09,Men,Handloom,Standard,981,1229
S046911,INV118631,C00470,P0111,2025-06-20,3,500,30,1050.0,School Season,Monsoon,Friday,6,2025,FAB-PILL-0111,Fabindia Pillow Covers Yellow Double,Home & Lifestyle,Pillow Covers,Fabindia,Yellow,Double,Cotton,All Season,Unisex,380,218,SUP011,Active,images/products/P0111.jpg,42.63,Ramesh Nathan,Male,24,Villupuram,Tamil Nadu,Bronze,2023-03-09,Men,Handloom,Standard,981,1229
S046912,INV118631,C00470,P0109,2025-06-20,1,400,20,320.0,School Season,Monsoon,Friday,6,2025,FAB-PUTT-0109,Fabindia Puttu Vasti CSK Yellow XS,Women,Puttu Vasti,Fabindia,CSK Yellow,XS,Silk,Wedding,Women,18800,13982,SUP009,Active,images/products/P0109.jpg,25.63,Ramesh Nathan,Male,24,Villupuram,Tamil Nadu,Bronze,2023-03-09,Men,Handloom,Standard,981,1229
